pre_depth;post_depth;offset;action;timestamp;operation;pid;size
0;1;49721503744;D;2.076102190;OP_READ;21676;16384
1;0;49721503744;C;2.076272113;OP_READ;0;16384
0;1;49721327616;D;2.076835938;OP_READ;21676;4096
1;0;49721327616;C;2.076959231;OP_READ;0;4096
0;1;49721331712;D;2.076977232;OP_READ;21676;16384
1;0;49721331712;C;2.077151006;OP_READ;0;16384
0;1;49721348096;D;2.077388698;OP_READ;21676;32768
1;0;49721348096;C;2.077599749;OP_READ;21676;32768
0;1;49721544704;D;2.078503150;OP_READ;21676;4096
1;0;49721544704;C;2.078633283;OP_READ;0;4096
0;1;49721491456;D;2.079369279;OP_READ;21676;4096
1;0;49721491456;C;2.079492823;OP_READ;0;4096
0;1;49721495552;D;2.079510809;OP_READ;21676;4096
1;0;49721495552;C;2.079626980;OP_READ;0;4096
0;1;49723723776;D;2.080232328;OP_READ;21676;4096
1;0;49723723776;C;2.080339921;OP_READ;0;4096
0;1;49723727872;D;2.080360463;OP_READ;21676;16384
1;0;49723727872;C;2.080517195;OP_READ;0;16384
0;1;49722159104;D;2.081929315;OP_READ;21676;4096
1;0;49722159104;C;2.082059793;OP_READ;0;4096
0;1;49722253312;D;2.082519481;OP_READ;21676;4096
1;0;49722253312;C;2.082643579;OP_READ;0;4096
0;1;49722167296;D;2.083052794;OP_READ;21676;12288
1;0;49722167296;C;2.083222745;OP_READ;0;12288
0;1;49721442304;D;2.083762672;OP_READ;21676;4096
1;0;49721442304;C;2.083886702;OP_READ;0;4096
0;1;49721487360;D;2.084883796;OP_READ;21676;4096
1;0;49721487360;C;2.085007686;OP_READ;0;4096
0;1;49720635392;D;2.087100459;OP_READ;21676;4096
1;0;49720635392;C;2.087229682;OP_READ;0;4096
0;1;49721458688;D;2.088048944;OP_READ;21676;4096
1;0;49721458688;C;2.088173171;OP_READ;0;4096
0;1;49723101184;D;2.088583032;OP_READ;21676;4096
1;0;49723101184;C;2.088721127;OP_READ;0;4096
0;1;49722466304;D;2.089541687;OP_READ;21676;4096
1;0;49722466304;C;2.089665509;OP_READ;0;4096
0;1;49722589184;D;2.090056259;OP_READ;21676;4096
1;0;49722589184;C;2.090180353;OP_READ;0;4096
0;1;49722593280;D;2.090207047;OP_READ;21676;16384
1;0;49722593280;C;2.090358768;OP_READ;0;16384
0;1;49720254464;D;2.091169399;OP_READ;21676;4096
1;0;49720254464;C;2.091280527;OP_READ;0;4096
0;1;49720258560;D;2.091299447;OP_READ;21676;16384
1;0;49720258560;C;2.091454761;OP_READ;0;16384
0;1;49721450496;D;2.092963381;OP_READ;21676;4096
1;0;49721450496;C;2.093086994;OP_READ;0;4096
0;1;49721454592;D;2.093104594;OP_READ;21676;4096
1;0;49721454592;C;2.093220791;OP_READ;0;4096
0;1;49721405440;D;2.093604925;OP_READ;21676;4096
1;0;49721405440;C;2.093725661;OP_READ;0;4096
0;1;49721380864;D;2.094084953;OP_READ;21676;24576
1;2;49721409536;D;2.094089591;OP_READ;21676;32768
2;3;49721446400;D;2.094091559;OP_READ;21676;4096
3;2;49721380864;C;2.094262780;OP_READ;21676;24576
2;1;49721409536;C;2.094337928;OP_READ;21676;32768
1;0;49721446400;C;2.094344775;OP_READ;21676;4096
0;1;49721049088;D;2.094423935;OP_READ;21676;4096
1;0;49721049088;C;2.094544665;OP_READ;0;4096
0;1;49721053184;D;2.094560555;OP_READ;21676;16384
1;0;49721053184;C;2.094706201;OP_READ;0;16384
0;1;49721733120;D;2.095105155;OP_READ;21676;4096
1;0;49721733120;C;2.095227254;OP_READ;0;4096
0;1;49721737216;D;2.095241944;OP_READ;21676;16384
1;0;49721737216;C;2.095409224;OP_READ;0;16384
0;1;49680211968;D;2.097278976;OP_READ;21676;4096
1;0;49680211968;C;2.097407534;OP_READ;0;4096
0;1;49721536512;D;2.097913164;OP_READ;21676;4096
1;0;49721536512;C;2.098035804;OP_READ;0;4096
0;1;49528299520;D;2.098752320;OP_READ;21676;4096
1;0;49528299520;C;2.098856040;OP_READ;0;4096
0;1;49529040896;D;2.099454705;OP_READ;21676;4096
1;0;49529040896;C;2.099557122;OP_READ;0;4096
0;1;49533394944;D;2.099980924;OP_READ;21676;4096
1;0;49533394944;C;2.100105298;OP_READ;0;4096
0;1;49533399040;D;2.100123001;OP_READ;21676;16384
1;0;49533399040;C;2.100269080;OP_READ;0;16384
0;1;49534279680;D;2.100931455;OP_READ;21676;4096
1;0;49534279680;C;2.101052970;OP_READ;0;4096
0;1;49532231680;D;2.102522400;OP_READ;21676;4096
1;0;49532231680;C;2.102628301;OP_READ;0;4096
0;1;49532235776;D;2.102645077;OP_READ;21676;16384
1;0;49532235776;C;2.102798082;OP_READ;0;16384
0;1;49534451712;D;2.110626246;OP_READ;21676;4096
1;0;49534451712;C;2.110741538;OP_READ;0;4096
0;1;49520152576;D;2.111213267;OP_READ;21676;4096
1;0;49520152576;C;2.111318421;OP_READ;0;4096
0;1;49534439424;D;2.112235561;OP_READ;21676;4096
1;0;49534439424;C;2.112340602;OP_READ;0;4096
0;1;49533534208;D;2.112685488;OP_READ;21676;4096
1;0;49533534208;C;2.112807888;OP_READ;0;4096
0;1;49533538304;D;2.112828511;OP_READ;21676;16384
1;0;49533538304;C;2.113004883;OP_READ;0;16384
0;1;49521614848;D;2.113470132;OP_READ;21676;4096
1;0;49521614848;C;2.113576359;OP_READ;0;4096
0;1;49534431232;D;2.113905304;OP_READ;21676;4096
1;0;49534431232;C;2.114027187;OP_READ;0;4096
0;1;49534435328;D;2.114044947;OP_READ;21676;4096
1;2;49534443520;D;2.114046313;OP_READ;21676;8192
2;1;49534435328;C;2.114171974;OP_READ;0;4096
1;0;49534443520;C;2.114187283;OP_READ;21676;8192
0;1;49521610752;D;2.114583144;OP_READ;21676;4096
1;0;49521610752;C;2.114685375;OP_READ;0;4096
0;1;49542111232;D;2.115376047;OP_READ;21676;4096
1;0;49542111232;C;2.115478428;OP_READ;0;4096
0;1;49542115328;D;2.115493909;OP_READ;21676;16384
1;0;49542115328;C;2.115641371;OP_READ;0;16384
0;1;49541754880;D;2.115954664;OP_READ;21676;4096
1;0;49541754880;C;2.116059930;OP_READ;0;4096
0;1;49541832704;D;2.116403636;OP_READ;21676;4096
1;0;49541832704;C;2.116505385;OP_READ;0;4096
0;1;49542025216;D;2.116828397;OP_READ;21676;4096
1;0;49542025216;C;2.116930648;OP_READ;0;4096
0;1;49521639424;D;2.117242299;OP_READ;21676;4096
1;0;49521639424;C;2.117345535;OP_READ;0;4096
0;1;49542160384;D;2.117627204;OP_READ;21676;4096
1;0;49542160384;C;2.117730774;OP_READ;0;4096
0;1;49521602560;D;2.118913978;OP_READ;21676;4096
1;0;49521602560;C;2.119017659;OP_READ;0;4096
0;1;49521606656;D;2.119033318;OP_READ;21676;4096
1;2;49521618944;D;2.119034667;OP_READ;21676;4096
2;1;49521606656;C;2.119135068;OP_READ;0;4096
1;0;49521618944;C;2.119236590;OP_READ;21676;4096
0;1;49541181440;D;2.119517111;OP_READ;21676;4096
1;0;49541181440;C;2.119639365;OP_READ;0;4096
0;1;49521586176;D;2.119906289;OP_READ;21676;4096
1;0;49521586176;C;2.120009499;OP_READ;0;4096
0;1;49521598464;D;2.120250192;OP_READ;21676;4096
1;0;49521598464;C;2.120352389;OP_READ;0;4096
0;1;49521627136;D;2.120786747;OP_READ;21676;4096
1;0;49521627136;C;2.120889161;OP_READ;0;4096
0;1;49541152768;D;2.121358284;OP_READ;21676;4096
1;0;49541152768;C;2.121479592;OP_READ;0;4096
0;1;49541799936;D;2.122105467;OP_READ;21676;4096
1;0;49541799936;C;2.122211747;OP_READ;0;4096
0;1;49541828608;D;2.122636821;OP_READ;21676;4096
1;0;49541828608;C;2.122738582;OP_READ;0;4096
0;1;49541984256;D;2.123112761;OP_READ;21676;4096
1;0;49541984256;C;2.123213517;OP_READ;0;4096
0;1;49542053888;D;2.123584441;OP_READ;21676;4096
1;0;49542053888;C;2.123685407;OP_READ;0;4096
0;1;49542057984;D;2.123700918;OP_READ;21676;16384
1;0;49542057984;C;2.123828869;OP_READ;0;16384
0;1;49542103040;D;2.124144869;OP_READ;21676;4096
1;0;49542103040;C;2.124247349;OP_READ;0;4096
0;1;49542107136;D;2.124260083;OP_READ;21676;4096
1;0;49542107136;C;2.124357033;OP_READ;0;4096
0;1;49542004736;D;2.124838603;OP_READ;21676;4096
1;0;49542004736;C;2.124941927;OP_READ;0;4096
0;1;49541992448;D;2.125478634;OP_READ;21676;4096
1;0;49541992448;C;2.125581658;OP_READ;0;4096
0;1;49541996544;D;2.125597403;OP_READ;21676;8192
1;2;49542008832;D;2.125599034;OP_READ;21676;4096
2;1;49541996544;C;2.125709655;OP_READ;0;8192
1;0;49542008832;C;2.125800954;OP_READ;21676;4096
0;1;49542049792;D;2.126646146;OP_READ;21676;4096
1;0;49542049792;C;2.126748521;OP_READ;0;4096
0;1;49541767168;D;2.127251190;OP_READ;21676;4096
1;0;49541767168;C;2.127357267;OP_READ;0;4096
0;1;49541771264;D;2.127372182;OP_READ;21676;16384
1;0;49541771264;C;2.127501605;OP_READ;0;16384
0;1;49542529024;D;2.127849802;OP_READ;21676;4096
1;0;49542529024;C;2.127951915;OP_READ;0;4096
0;1;49542533120;D;2.127971499;OP_READ;21676;16384
1;0;49542533120;C;2.128123333;OP_READ;0;16384
0;1;49542524928;D;2.128648905;OP_READ;21676;4096
1;0;49542524928;C;2.128751538;OP_READ;0;4096
0;1;49541382144;D;2.129573872;OP_READ;21676;4096
1;0;49541382144;C;2.129677763;OP_READ;0;4096
0;1;49541386240;D;2.129692522;OP_READ;21676;16384
1;0;49541386240;C;2.129852755;OP_READ;0;16384
0;1;49541169152;D;2.130427767;OP_READ;21676;4096
1;0;49541169152;C;2.130537166;OP_READ;0;4096
0;1;49541173248;D;2.130552813;OP_READ;21676;8192
1;2;49541185536;D;2.130554351;OP_READ;21676;4096
2;1;49541185536;C;2.130661952;OP_READ;0;4096
1;0;49541173248;C;2.130679068;OP_READ;0;8192
0;1;49521680384;D;2.131057688;OP_READ;21676;4096
1;0;49521680384;C;2.131160002;OP_READ;0;4096
0;1;49521684480;D;2.131173667;OP_READ;21676;16384
1;0;49521684480;C;2.131301592;OP_READ;0;16384
0;1;49522982912;D;2.132131878;OP_READ;21676;4096
1;0;49522982912;C;2.132252901;OP_READ;0;4096
0;1;49521668096;D;2.132564590;OP_READ;21676;4096
1;0;49521668096;C;2.132666754;OP_READ;0;4096
0;1;49521360896;D;2.133030398;OP_READ;21676;16384
1;0;49521360896;C;2.133187630;OP_READ;0;16384
0;1;49521377280;D;2.133201747;OP_READ;21676;16384
1;0;49521377280;C;2.133333042;OP_READ;21555;16384
0;1;49521672192;D;2.133654283;OP_READ;21676;8192
1;0;49521672192;C;2.133766472;OP_READ;0;8192
0;1;49521745920;D;2.135179459;OP_READ;21676;4096
1;0;49521745920;C;2.135282024;OP_READ;0;4096
0;1;49521770496;D;2.135461458;OP_READ;21676;4096
1;0;49521770496;C;2.135562721;OP_READ;0;4096
0;1;49521774592;D;2.135575863;OP_READ;21676;16384
1;0;49521774592;C;2.135706877;OP_READ;0;16384
0;1;49541988352;D;2.136195013;OP_READ;21676;4096
1;0;49541988352;C;2.136304948;OP_READ;0;4096
0;1;49541804032;D;2.136836624;OP_READ;21676;16384
1;0;49541804032;C;2.136993950;OP_READ;0;16384
0;1;49542156288;D;2.137202682;OP_READ;21676;4096
1;0;49542156288;C;2.137304687;OP_READ;0;4096
0;1;49542471680;D;2.138201322;OP_READ;21676;4096
1;0;49542471680;C;2.138303865;OP_READ;0;4096
0;1;49542422528;D;2.138682301;OP_READ;21676;4096
1;0;49542422528;C;2.138783787;OP_READ;0;4096
0;1;49542492160;D;2.139074300;OP_READ;21676;4096
1;0;49542492160;C;2.139177019;OP_READ;0;4096
0;1;49542410240;D;2.139696840;OP_READ;21676;4096
1;0;49542410240;C;2.139817880;OP_READ;0;4096
0;1;49542414336;D;2.139833008;OP_READ;21676;8192
1;2;49542426624;D;2.139834420;OP_READ;21676;4096
2;1;49542426624;C;2.139938582;OP_READ;0;4096
1;0;49542414336;C;2.139959065;OP_READ;0;8192
0;1;49542406144;D;2.140599774;OP_READ;21676;4096
1;0;49542406144;C;2.140700830;OP_READ;0;4096
0;1;49542402048;D;2.141064520;OP_READ;21676;4096
1;0;49542402048;C;2.141165641;OP_READ;0;4096
0;1;49541726208;D;2.142846493;OP_READ;21676;4096
1;0;49541726208;C;2.142951113;OP_READ;0;4096
0;1;49541308416;D;2.143171132;OP_READ;21676;4096
1;0;49541308416;C;2.143291760;OP_READ;0;4096
0;1;49541304320;D;2.143482587;OP_READ;21676;4096
1;0;49541304320;C;2.143604093;OP_READ;0;4096
0;1;49541730304;D;2.143911951;OP_READ;21676;16384
1;0;49541730304;C;2.144071985;OP_READ;0;16384
0;1;49542012928;D;2.144730591;OP_READ;21676;12288
1;2;49542029312;D;2.144734472;OP_READ;21676;16384
2;1;49542012928;C;2.144852578;OP_READ;21676;12288
1;0;49542029312;C;2.144881389;OP_READ;21676;16384
0;1;49542443008;D;2.146596387;OP_READ;21676;4096
1;0;49542443008;C;2.146719137;OP_READ;0;4096
0;1;49542447104;D;2.146734526;OP_READ;21676;16384
1;0;49542447104;C;2.146878137;OP_READ;0;16384
0;1;49522229248;D;2.147371583;OP_READ;21676;16384
1;0;49522229248;C;2.147547393;OP_READ;0;16384
0;1;49522245632;D;2.147563975;OP_READ;21676;32768
1;0;49522245632;C;2.147780999;OP_READ;21676;32768
0;1;49541791744;D;2.149480028;OP_READ;21676;4096
1;0;49541791744;C;2.149590764;OP_READ;0;4096
0;1;49541795840;D;2.149604185;OP_READ;21676;4096
1;0;49541795840;C;2.149705366;OP_READ;0;4096
0;1;49541959680;D;2.150365907;OP_READ;21676;4096
1;0;49541959680;C;2.150467865;OP_READ;0;4096
0;1;147044691968;D;2.151308879;OP_READ;21676;131072
1;0;147044691968;C;2.151784742;OP_READ;0;131072
0;1;49541402624;D;2.152440593;OP_READ;21676;32768
1;0;49541402624;C;2.152639499;OP_READ;21676;32768
0;1;49541713920;D;2.153411031;OP_READ;21676;4096
1;0;49541713920;C;2.153515178;OP_READ;0;4096
0;1;49541718016;D;2.153528334;OP_READ;21676;8192
1;0;49541718016;C;2.153636631;OP_READ;0;8192
0;1;49541763072;D;2.155351379;OP_READ;21676;4096
1;0;49541763072;C;2.155457596;OP_READ;0;4096
0;1;49542598656;D;2.157052342;OP_READ;21676;4096
1;0;49542598656;C;2.157172293;OP_READ;0;4096
0;1;49542602752;D;2.157189347;OP_READ;21676;16384
1;0;49542602752;C;2.157334009;OP_READ;0;16384
0;1;49541853184;D;2.160463324;OP_READ;21676;4096
1;0;49541853184;C;2.160565279;OP_READ;0;4096
0;1;49541857280;D;2.160767629;OP_READ;21676;16384
1;0;49541857280;C;2.160900686;OP_READ;0;16384
0;1;49541029888;D;2.161172988;OP_READ;21676;4096
1;0;49541029888;C;2.161297640;OP_READ;0;4096
0;1;49541033984;D;2.161310575;OP_READ;21676;16384
1;0;49541033984;C;2.161458543;OP_READ;0;16384
0;1;49521700864;D;2.162435664;OP_READ;21676;45056
1;2;49521750016;D;2.162439860;OP_READ;21676;8192
2;1;49521700864;C;2.162682839;OP_READ;21676;45056
1;0;49521750016;C;2.162695592;OP_READ;21676;8192
0;1;49542504448;D;2.162780198;OP_READ;21676;4096
1;0;49542504448;C;2.162881791;OP_READ;0;4096
0;1;147082235904;D;2.163784835;OP_READ;21676;131072
1;0;147082235904;C;2.164232218;OP_READ;0;131072
0;1;49541787648;D;2.165253200;OP_READ;21676;4096
1;0;49541787648;C;2.165358933;OP_READ;0;4096
0;1;49542045696;D;2.166284179;OP_READ;21676;4096
1;0;49542045696;C;2.166385660;OP_READ;0;4096
0;1;49541849088;D;2.166841022;OP_READ;21676;4096
1;0;49541849088;C;2.166941334;OP_READ;0;4096
0;1;49541824512;D;2.167352503;OP_READ;21676;4096
1;0;49541824512;C;2.167454089;OP_READ;0;4096
0;1;49541902336;D;2.168691166;OP_READ;21676;4096
1;0;49541902336;C;2.168792585;OP_READ;0;4096
0;1;49541963776;D;2.169005525;OP_READ;21676;4096
1;0;49541963776;C;2.169106307;OP_READ;0;4096
0;1;49541967872;D;2.169118036;OP_READ;21676;16384
1;0;49541967872;C;2.169270296;OP_READ;0;16384
0;1;49555374080;D;2.170229862;OP_READ;21676;131072
1;0;49555374080;C;2.170717402;OP_READ;0;131072
0;1;49533325312;D;2.171734456;OP_READ;21676;4096
1;0;49533325312;C;2.171855571;OP_READ;0;4096
0;1;49533263872;D;2.172140085;OP_READ;21676;4096
1;0;49533263872;C;2.172260986;OP_READ;0;4096
0;1;49533386752;D;2.172622900;OP_READ;21676;4096
1;0;49533386752;C;2.172744641;OP_READ;0;4096
0;1;49533345792;D;2.172949609;OP_READ;21676;4096
1;0;49533345792;C;2.173070226;OP_READ;0;4096
0;1;49521414144;D;2.173415730;OP_READ;21676;40960
1;0;49521414144;C;2.173655643;OP_READ;21676;40960
0;1;49521467392;D;2.174934503;OP_READ;21676;4096
1;0;49521467392;C;2.175039996;OP_READ;0;4096
0;1;49520164864;D;2.175902489;OP_READ;21676;4096
1;0;49520164864;C;2.176023309;OP_READ;0;4096
0;1;49520185344;D;2.176372610;OP_READ;21676;4096
1;0;49520185344;C;2.176477178;OP_READ;0;4096
0;1;49542893568;D;2.177057598;OP_READ;21676;4096
1;0;49542893568;C;2.177176681;OP_READ;0;4096
0;1;49542885376;D;2.177453232;OP_READ;21676;4096
1;0;49542885376;C;2.177571613;OP_READ;0;4096
0;1;49542889472;D;2.177942431;OP_READ;21676;4096
1;2;49542897664;D;2.177945831;OP_READ;21676;8192
2;1;49542889472;C;2.178064129;OP_READ;0;4096
1;0;49542897664;C;2.178078310;OP_READ;21676;8192
0;1;49542508544;D;2.179877532;OP_READ;21676;4096
1;0;49542508544;C;2.180003173;OP_READ;0;4096
0;1;49533665280;D;2.180486491;OP_READ;21676;4096
1;0;49533665280;C;2.180607354;OP_READ;0;4096
0;1;49533669376;D;2.180620599;OP_READ;21676;16384
1;0;49533669376;C;2.180793391;OP_READ;0;16384
0;1;49535053824;D;2.181123551;OP_READ;21676;4096
1;0;49535053824;C;2.181231496;OP_READ;0;4096
0;1;49535070208;D;2.181366282;OP_READ;21676;4096
1;0;49535070208;C;2.181469808;OP_READ;0;4096
0;1;49535074304;D;2.181482540;OP_READ;21676;16384
1;0;49535074304;C;2.181610901;OP_READ;0;16384
0;1;49534402560;D;2.181860635;OP_READ;21676;4096
1;0;49534402560;C;2.181965430;OP_READ;0;4096
0;1;49534406656;D;2.181976885;OP_READ;21676;16384
1;0;49534406656;C;2.182122280;OP_READ;0;16384
0;1;49533652992;D;2.182688900;OP_READ;21676;4096
1;0;49533652992;C;2.182807801;OP_READ;0;4096
0;1;146342313984;D;2.183593882;OP_READ;21676;12288
1;0;146342313984;C;2.183718442;OP_READ;0;12288
0;1;49533038592;D;2.183933796;OP_READ;21676;4096
1;0;49533038592;C;2.184053701;OP_READ;0;4096
0;1;49533648896;D;2.184524763;OP_READ;21676;4096
1;0;49533648896;C;2.184646217;OP_READ;0;4096
0;1;49533644800;D;2.185200816;OP_READ;21676;4096
1;0;49533644800;C;2.185322349;OP_READ;0;4096
0;1;146426114048;D;2.186151848;OP_READ;21676;12288
1;0;146426114048;C;2.186294301;OP_READ;0;12288
0;1;49533685760;D;2.186776286;OP_READ;21676;24576
1;0;49533685760;C;2.186971356;OP_READ;0;24576
0;1;49534328832;D;2.187357409;OP_READ;21676;4096
1;0;49534328832;C;2.187491716;OP_READ;0;4096
0;1;49534345216;D;2.187715963;OP_READ;21676;4096
1;0;49534345216;C;2.187836615;OP_READ;0;4096
0;1;49534349312;D;2.187999799;OP_READ;21676;16384
1;0;49534349312;C;2.188151472;OP_READ;0;16384
0;1;49534332928;D;2.188465175;OP_READ;21676;4096
1;0;49534332928;C;2.188589868;OP_READ;0;4096
0;1;49534337024;D;2.189537634;OP_READ;21676;8192
1;0;49534337024;C;2.189666120;OP_READ;0;8192
0;1;49534365696;D;2.190554647;OP_READ;21676;4096
1;2;49534373888;D;2.190558042;OP_READ;21676;8192
2;3;49534386176;D;2.190559001;OP_READ;21676;4096
3;4;49534394368;D;2.190559858;OP_READ;21676;4096
4;3;49534373888;C;2.190680508;OP_READ;21676;8192
3;2;49534394368;C;2.190685961;OP_READ;21676;4096
2;1;49534365696;C;2.190694460;OP_READ;21676;4096
1;0;49534386176;C;2.190703006;OP_READ;21676;4096
0;1;49534423040;D;2.191572696;OP_READ;21676;8192
1;2;49534455808;D;2.191576398;OP_READ;21676;8192
2;1;49534423040;C;2.191702134;OP_READ;21676;8192
1;0;49534455808;C;2.191720724;OP_READ;21676;8192
0;1;49534324736;D;2.192242462;OP_READ;21676;4096
1;0;49534324736;C;2.192363030;OP_READ;0;4096
0;1;49532981248;D;2.194973835;OP_READ;21676;4096
1;0;49532981248;C;2.195093318;OP_READ;0;4096
0;1;49532985344;D;2.195107422;OP_READ;21676;16384
1;0;49532985344;C;2.195253375;OP_READ;0;16384
0;1;49533001728;D;2.195446750;OP_READ;21676;32768
1;0;49533001728;C;2.195655104;OP_READ;21676;32768
0;1;147044573184;D;2.198606925;OP_READ;21676;118784
1;0;147044573184;C;2.199047448;OP_READ;0;118784
0;1;147035893760;D;2.200281606;OP_READ;21676;131072
1;0;147035893760;C;2.200751193;OP_READ;0;131072
0;1;146344960000;D;2.200858386;OP_READ;21676;12288
1;0;146344960000;C;2.200999093;OP_READ;0;12288
0;1;146378645504;D;2.201085845;OP_READ;21676;12288
1;0;146378645504;C;2.201211160;OP_READ;0;12288
0;1;49522905088;D;2.201420282;OP_READ;21676;4096
1;0;49522905088;C;2.201540547;OP_READ;0;4096
0;1;49522909184;D;2.201556524;OP_READ;21676;4096
1;0;49522909184;C;2.201675432;OP_READ;0;4096
0;1;49522843648;D;2.202076021;OP_READ;21676;4096
1;0;49522843648;C;2.202199229;OP_READ;0;4096
0;1;49522941952;D;2.202426944;OP_READ;21676;4096
1;0;49522941952;C;2.202545123;OP_READ;0;4096
0;1;49522872320;D;2.202831471;OP_READ;21676;4096
1;0;49522872320;C;2.202951371;OP_READ;0;4096
0;1;49522876416;D;2.202964550;OP_READ;21676;16384
1;0;49522876416;C;2.203109644;OP_READ;0;16384
0;1;49522892800;D;2.203780252;OP_READ;21676;12288
1;2;49522929664;D;2.203783911;OP_READ;21676;12288
2;3;49522946048;D;2.203784747;OP_READ;21676;36864
3;4;49522987008;D;2.203786112;OP_READ;21676;4096
4;3;49522892800;C;2.203930643;OP_READ;0;12288
3;2;49522929664;C;2.204035263;OP_READ;21676;12288
2;1;49522987008;C;2.204042275;OP_READ;21676;4096
1;0;49522946048;C;2.204117133;OP_READ;21676;36864
0;1;49522868224;D;2.204288248;OP_READ;21676;4096
1;0;49522868224;C;2.204408408;OP_READ;0;4096
0;1;49522860032;D;2.204599129;OP_READ;21676;4096
1;0;49522860032;C;2.204718657;OP_READ;0;4096
0;1;49522864128;D;2.204729428;OP_READ;21676;4096
1;0;49522864128;C;2.204847109;OP_READ;0;4096
0;1;49523863552;D;2.207748889;OP_READ;21676;16384
1;0;49523863552;C;2.207903146;OP_READ;0;16384
0;1;49523720192;D;2.208283606;OP_READ;21676;16384
1;0;49523720192;C;2.208434532;OP_READ;0;16384
0;1;49523834880;D;2.209405837;OP_READ;21676;4096
1;0;49523834880;C;2.209524423;OP_READ;0;4096
0;1;49523826688;D;2.209837347;OP_READ;21676;8192
1;0;49523826688;C;2.209967031;OP_READ;0;8192
0;1;49520750592;D;2.210286676;OP_READ;21676;4096
1;0;49520750592;C;2.210390307;OP_READ;0;4096
0;1;49520742400;D;2.210624548;OP_READ;21676;4096
1;0;49520742400;C;2.210727927;OP_READ;0;4096
0;1;49520746496;D;2.211071950;OP_READ;21676;4096
1;2;49520754688;D;2.211075286;OP_READ;21676;8192
2;1;49520746496;C;2.211176001;OP_READ;0;4096
1;0;49520754688;C;2.211190949;OP_READ;21676;8192
0;1;49523859456;D;2.211558823;OP_READ;21676;4096
1;0;49523859456;C;2.211677652;OP_READ;0;4096
0;1;49523847168;D;2.212269469;OP_READ;21676;4096
1;0;49523847168;C;2.212391705;OP_READ;0;4096
0;1;49523851264;D;2.212695885;OP_READ;21676;8192
1;0;49523851264;C;2.212824411;OP_READ;0;8192
0;1;49520160768;D;2.213416883;OP_READ;21676;4096
1;0;49520160768;C;2.213537881;OP_READ;0;4096
0;1;49532964864;D;2.215522459;OP_READ;21676;4096
1;0;49532964864;C;2.215645063;OP_READ;0;4096
0;1;49532968960;D;2.215658841;OP_READ;21676;12288
1;0;49532968960;C;2.215827167;OP_READ;0;12288
0;1;49533366272;D;2.216602183;OP_READ;21676;4096
1;0;49533366272;C;2.216727185;OP_READ;0;4096
0;1;49533710336;D;2.217276316;OP_READ;21676;81920
1;2;49533657088;D;2.217602004;OP_READ;21676;8192
2;1;49533710336;C;2.217623944;OP_READ;0;81920
1;0;49533657088;C;2.217749142;OP_READ;0;8192
0;1;49736151040;D;2.220133860;OP_READ;21676;16384
1;0;49736151040;C;2.220286424;OP_READ;0;16384
0;1;146433449984;D;2.220501134;OP_READ;21676;12288
1;0;146433449984;C;2.220624264;OP_READ;0;12288
0;1;49533034496;D;2.220867841;OP_READ;21676;4096
1;2;49533042688;D;2.220871236;OP_READ;21676;122880
2;1;49533034496;C;2.220988218;OP_READ;21676;4096
1;0;49533042688;C;2.221308905;OP_READ;21676;122880
0;1;49736318976;D;2.222727118;OP_READ;21676;12288
1;0;49736318976;C;2.222870049;OP_READ;0;12288
0;1;146463739904;D;2.222964136;OP_READ;21676;12288
1;0;146463739904;C;2.223123805;OP_READ;0;12288
0;1;162737958912;D;2.227699331;OP_READ;21676;12288
1;0;162737958912;C;2.227849984;OP_READ;0;12288
0;1;159096856576;D;2.228032822;OP_READ;21676;12288
1;0;159096856576;C;2.228176010;OP_READ;0;12288
0;1;159052726272;D;2.228278466;OP_READ;21676;12288
1;0;159052726272;C;2.228404045;OP_READ;0;12288
0;1;158859104256;D;2.228525902;OP_READ;21676;12288
1;0;158859104256;C;2.228667645;OP_READ;0;12288
0;1;158824112128;D;2.228759303;OP_READ;21676;12288
1;0;158824112128;C;2.228899596;OP_READ;0;12288
0;1;158807019520;D;2.229033388;OP_READ;21676;12288
1;0;158807019520;C;2.229174976;OP_READ;0;12288
0;1;155428302848;D;2.229300908;OP_READ;21676;12288
1;0;155428302848;C;2.229423553;OP_READ;0;12288
0;1;155402821632;D;2.229514180;OP_READ;21676;12288
1;0;155402821632;C;2.229652218;OP_READ;0;12288
0;1;155343294464;D;2.229742453;OP_READ;21676;12288
1;0;155343294464;C;2.229879561;OP_READ;0;12288
0;1;155291566080;D;2.229999819;OP_READ;21676;12288
1;0;155291566080;C;2.230146995;OP_READ;0;12288
0;1;155239424000;D;2.230236637;OP_READ;21676;12288
1;0;155239424000;C;2.230383407;OP_READ;0;12288
0;1;152022933504;D;2.230496130;OP_READ;21676;12288
1;0;152022933504;C;2.230619988;OP_READ;0;12288
0;1;151941726208;D;2.230742052;OP_READ;21676;12288
1;0;151941726208;C;2.230879896;OP_READ;0;12288
0;1;149121597440;D;2.231007904;OP_READ;21676;8192
1;0;149121597440;C;2.231141932;OP_READ;0;8192
0;1;149093298176;D;2.231254629;OP_READ;21676;12288
1;0;149093298176;C;2.231392256;OP_READ;0;12288
0;1;149078708224;D;2.231494393;OP_READ;21676;12288
1;0;149078708224;C;2.231629794;OP_READ;0;12288
0;1;149069348864;D;2.231710227;OP_READ;21676;12288
1;0;149069348864;C;2.231856085;OP_READ;0;12288
0;1;149065764864;D;2.232009400;OP_READ;21676;12288
