pre_depth;post_depth;offset;action;timestamp;operation;pid;size
0;1;457558675456;D;3.870270201;OP_READ;14173;8192
1;0;457558675456;C;3.870394342;OP_READ;0;8192
0;1;457558667264;D;3.870423115;OP_READ;14173;8192
1;0;457558667264;C;3.870555308;OP_READ;0;8192
0;1;457558659072;D;3.870585838;OP_READ;14173;8192
1;0;457558659072;C;3.870720454;OP_READ;0;8192
0;1;457558650880;D;3.870749966;OP_READ;14173;8192
1;0;457558650880;C;3.870869027;OP_READ;0;8192
0;1;457558642688;D;3.870898311;OP_READ;14173;8192
1;0;457558642688;C;3.871041224;OP_READ;0;8192
0;1;457558634496;D;3.871076980;OP_READ;14173;8192
1;0;457558634496;C;3.871194117;OP_READ;0;8192
0;1;457558626304;D;3.871223515;OP_READ;14173;8192
1;0;457558626304;C;3.871342032;OP_READ;0;8192
0;1;457558618112;D;3.871370908;OP_READ;14173;8192
1;0;457558618112;C;3.871488670;OP_READ;0;8192
0;1;457558609920;D;3.871517316;OP_READ;14173;8192
1;0;457558609920;C;3.871651321;OP_READ;0;8192
0;1;457558601728;D;3.871681253;OP_READ;14173;8192
1;0;457558601728;C;3.871800565;OP_READ;0;8192
0;1;457558593536;D;3.871832131;OP_READ;14173;8192
1;0;457558593536;C;3.871949111;OP_READ;0;8192
0;1;457558585344;D;3.871977670;OP_READ;14173;8192
1;0;457558585344;C;3.872094884;OP_READ;0;8192
0;1;457558577152;D;3.872125000;OP_READ;14173;8192
1;0;457558577152;C;3.872258403;OP_READ;0;8192
0;1;457558568960;D;3.872292105;OP_READ;14173;8192
1;0;457558568960;C;3.872437463;OP_READ;0;8192
0;1;457558560768;D;3.872467062;OP_READ;14173;8192
1;0;457558560768;C;3.872584807;OP_READ;0;8192
0;1;457558552576;D;3.872613967;OP_READ;14173;8192
1;0;457558552576;C;3.872748406;OP_READ;0;8192
0;1;457558544384;D;3.872779317;OP_READ;14173;8192
1;0;457558544384;C;3.872895265;OP_READ;0;8192
0;1;457558536192;D;3.872924018;OP_READ;14173;8192
1;0;457558536192;C;3.873068414;OP_READ;0;8192
0;1;457558528000;D;3.873097778;OP_READ;14173;8192
1;0;457558528000;C;3.873213481;OP_READ;0;8192
0;1;457558519808;D;3.873244092;OP_READ;14173;8192
1;0;457558519808;C;3.873377645;OP_READ;0;8192
0;1;457558511616;D;3.873407070;OP_READ;14173;8192
1;0;457558511616;C;3.873524965;OP_READ;0;8192
0;1;457558503424;D;3.873559940;OP_READ;14173;8192
1;0;457558503424;C;3.873675316;OP_READ;0;8192
0;1;457558495232;D;3.873704807;OP_READ;14173;8192
1;0;457558495232;C;3.873822860;OP_READ;0;8192
0;1;457558487040;D;3.873853267;OP_READ;14173;8192
1;0;457558487040;C;3.873970170;OP_READ;0;8192
0;1;457558478848;D;3.873999434;OP_READ;14173;8192
1;0;457558478848;C;3.874116510;OP_READ;0;8192
0;1;457558470656;D;3.874145768;OP_READ;14173;8192
1;0;457558470656;C;3.874263954;OP_READ;0;8192
0;1;457558462464;D;3.874295768;OP_READ;14173;8192
1;0;457558462464;C;3.874413877;OP_READ;0;8192
0;1;457558454272;D;3.874443813;OP_READ;14173;8192
1;0;457558454272;C;3.874561170;OP_READ;0;8192
0;1;457558446080;D;3.874596268;OP_READ;14173;8192
1;0;457558446080;C;3.874716051;OP_READ;0;8192
0;1;457558437888;D;3.874745666;OP_READ;14173;8192
1;0;457558437888;C;3.874890681;OP_READ;0;8192
0;1;457558429696;D;3.874921218;OP_READ;14173;8192
1;0;457558429696;C;3.875036323;OP_READ;0;8192
0;1;457558421504;D;3.875076333;OP_READ;14173;8192
1;0;457558421504;C;3.875193751;OP_READ;0;8192
0;1;457558413312;D;3.875225017;OP_READ;14173;8192
1;0;457558413312;C;3.875341943;OP_READ;0;8192
0;1;457558405120;D;3.875373055;OP_READ;14173;8192
1;0;457558405120;C;3.875517020;OP_READ;0;8192
0;1;457558396928;D;3.875546394;OP_READ;14173;8192
1;0;457558396928;C;3.875664798;OP_READ;0;8192
0;1;457558388736;D;3.875694636;OP_READ;14173;8192
1;0;457558388736;C;3.875811399;OP_READ;0;8192
0;1;457558380544;D;3.875846370;OP_READ;14173;8192
1;0;457558380544;C;3.875964042;OP_READ;0;8192
0;1;457558372352;D;3.875994562;OP_READ;14173;8192
1;0;457558372352;C;3.876112391;OP_READ;0;8192
0;1;457558364160;D;3.876141862;OP_READ;14173;8192
1;0;457558364160;C;3.876258007;OP_READ;0;8192
0;1;457558355968;D;3.876286843;OP_READ;14173;8192
1;0;457558355968;C;3.876405885;OP_READ;0;8192
0;1;457558347776;D;3.876436191;OP_READ;14173;8192
1;0;457558347776;C;3.876553555;OP_READ;0;8192
0;1;457558339584;D;3.876582181;OP_READ;14173;8192
1;0;457558339584;C;3.876699371;OP_READ;0;8192
0;1;457558331392;D;3.876730801;OP_READ;14173;8192
1;0;457558331392;C;3.876847864;OP_READ;0;8192
0;1;457558323200;D;3.876876346;OP_READ;14173;8192
1;0;457558323200;C;3.876994783;OP_READ;0;8192
0;1;457558315008;D;3.877030363;OP_READ;14173;8192
1;0;457558315008;C;3.877148438;OP_READ;0;8192
0;1;457558306816;D;3.877177699;OP_READ;14173;8192
1;0;457558306816;C;3.877323031;OP_READ;0;8192
0;1;457558298624;D;3.877351934;OP_READ;14173;8192
1;0;457558298624;C;3.877476917;OP_READ;0;8192
0;1;457558290432;D;3.877507618;OP_READ;14173;8192
1;0;457558290432;C;3.877625216;OP_READ;0;8192
0;1;457558282240;D;3.877654373;OP_READ;14173;8192
1;0;457558282240;C;3.877799551;OP_READ;0;8192
0;1;457558274048;D;3.877828334;OP_READ;14173;8192
1;0;457558274048;C;3.877973325;OP_READ;0;8192
0;1;457558265856;D;3.878002495;OP_READ;14173;8192
1;0;457558265856;C;3.878120969;OP_READ;0;8192
0;1;457558257664;D;3.878151239;OP_READ;14173;8192
1;0;457558257664;C;3.878267336;OP_READ;0;8192
0;1;457558249472;D;3.878302117;OP_READ;14173;8192
1;0;457558249472;C;3.878419969;OP_READ;0;8192
0;1;457558241280;D;3.878448595;OP_READ;14173;8192
1;0;457558241280;C;3.878564338;OP_READ;0;8192
0;1;457558233088;D;3.878594598;OP_READ;14173;8192
1;0;457558233088;C;3.878714261;OP_READ;0;8192
0;1;457558224896;D;3.878743134;OP_READ;14173;8192
1;0;457558224896;C;3.878906005;OP_READ;0;8192
0;1;457558216704;D;3.878935637;OP_READ;14173;8192
1;0;457558216704;C;3.879051367;OP_READ;0;8192
0;1;457558208512;D;3.879080237;OP_READ;14173;8192
1;0;457558208512;C;3.879196064;OP_READ;0;8192
0;1;457558200320;D;3.879226294;OP_READ;14173;8192
1;0;457558200320;C;3.879343915;OP_READ;0;8192
0;1;457558192128;D;3.879378562;OP_READ;14173;8192
1;0;457558192128;C;3.879540457;OP_READ;0;8192
0;1;457558183936;D;3.879569678;OP_READ;14173;8192
1;0;457558183936;C;3.879685331;OP_READ;0;8192
0;1;457558175744;D;3.879716026;OP_READ;14173;8192
1;0;457558175744;C;3.879831381;OP_READ;0;8192
0;1;457558167552;D;3.879860338;OP_READ;14173;8192
1;0;457558167552;C;3.879979326;OP_READ;0;8192
0;1;457558159360;D;3.880008250;OP_READ;14173;8192
1;0;457558159360;C;3.880123666;OP_READ;0;8192
0;1;457558151168;D;3.880152880;OP_READ;14173;8192
1;0;457558151168;C;3.880271109;OP_READ;0;8192
0;1;457558142976;D;3.880301857;OP_READ;14173;8192
1;0;457558142976;C;3.880418282;OP_READ;0;8192
0;1;457558134784;D;3.880446931;OP_READ;14173;8192
1;0;457558134784;C;3.880563687;OP_READ;0;8192
0;1;457558126592;D;3.880597867;OP_READ;14173;8192
1;0;457558126592;C;3.880714646;OP_READ;0;8192
0;1;457558118400;D;3.880745130;OP_READ;14173;8192
1;0;457558118400;C;3.880863135;OP_READ;0;8192
0;1;457558110208;D;3.880892155;OP_READ;14173;8192
1;0;457558110208;C;3.881008540;OP_READ;0;8192
0;1;457558102016;D;3.881037410;OP_READ;14173;8192
1;0;457558102016;C;3.881154474;OP_READ;0;8192
0;1;457558093824;D;3.881182976;OP_READ;14173;8192
1;0;457558093824;C;3.881301366;OP_READ;0;8192
0;1;457558085632;D;3.881331602;OP_READ;14173;8192
1;0;457558085632;C;3.881476323;OP_READ;0;8192
0;1;457558077440;D;3.881505159;OP_READ;14173;8192
1;0;457558077440;C;3.881621841;OP_READ;0;8192
0;1;457558069248;D;3.881650935;OP_READ;14173;8192
1;0;457558069248;C;3.881768867;OP_READ;0;8192
0;1;457558061056;D;3.881804166;OP_READ;14173;8192
1;0;457558061056;C;3.881922258;OP_READ;0;8192
0;1;457558052864;D;3.881953948;OP_READ;14173;8192
1;0;457558052864;C;3.882071095;OP_READ;0;8192
0;1;457558044672;D;3.882100239;OP_READ;14173;8192
1;0;457558044672;C;3.882217750;OP_READ;0;8192
0;1;457558036480;D;3.882246600;OP_READ;14173;8192
1;0;457558036480;C;3.882363877;OP_READ;0;8192
0;1;457558028288;D;3.882394127;OP_READ;14173;8192
1;0;457558028288;C;3.882538383;OP_READ;0;8192
0;1;457558020096;D;3.882567463;OP_READ;14173;8192
1;0;457558020096;C;3.882686394;OP_READ;0;8192
0;1;457558011904;D;3.882715588;OP_READ;14173;8192
1;0;457558011904;C;3.882832926;OP_READ;0;8192
0;1;457558003712;D;3.882863513;OP_READ;14173;8192
1;0;457558003712;C;3.882980840;OP_READ;0;8192
0;1;457557995520;D;3.883014575;OP_READ;14173;8192
1;0;457557995520;C;3.883159109;OP_READ;0;8192
0;1;457557987328;D;3.883188436;OP_READ;14173;8192
1;0;457557987328;C;3.883330848;OP_READ;0;8192
0;1;457557979136;D;3.883359517;OP_READ;14173;8192
1;0;457557979136;C;3.883478027;OP_READ;0;8192
0;1;457557970944;D;3.883508558;OP_READ;14173;8192
1;0;457557970944;C;3.883627265;OP_READ;0;8192
0;1;457557962752;D;3.883655981;OP_READ;14173;8192
1;0;457557962752;C;3.883771818;OP_READ;0;8192
0;1;457557954560;D;3.883800918;OP_READ;14173;8192
1;0;457557954560;C;3.883946180;OP_READ;0;8192
0;1;457557946368;D;3.883982658;OP_READ;14173;8192
1;0;457557946368;C;3.884099935;OP_READ;0;8192
0;1;457557938176;D;3.884136561;OP_READ;14173;8192
1;0;457557938176;C;3.884255088;OP_READ;0;8192
0;1;457557929984;D;3.884284338;OP_READ;14173;8192
1;0;457557929984;C;3.884399828;OP_READ;0;8192
0;1;457557921792;D;3.884429062;OP_READ;14173;8192
1;0;457557921792;C;3.884546673;OP_READ;0;8192
0;1;457557913600;D;3.884577324;OP_READ;14173;8192
1;0;457557913600;C;3.884695447;OP_READ;0;8192
0;1;457557905408;D;3.884724484;OP_READ;14173;8192
1;0;457557905408;C;3.884842713;OP_READ;0;8192
0;1;457557897216;D;3.884883432;OP_READ;14173;8192
1;0;457557897216;C;3.885028369;OP_READ;0;8192
0;1;457557889024;D;3.885060580;OP_READ;14173;8192
1;0;457557889024;C;3.885179291;OP_READ;0;8192
0;1;457557880832;D;3.885208128;OP_READ;14173;8192
1;0;457557880832;C;3.885326006;OP_READ;0;8192
0;1;457557872640;D;3.885360947;OP_READ;14173;8192
1;0;457557872640;C;3.885477967;OP_READ;0;8192
0;1;457557864448;D;3.885506874;OP_READ;14173;8192
1;0;457557864448;C;3.885651330;OP_READ;0;8192
0;1;457557856256;D;3.885682088;OP_READ;14173;8192
1;0;457557856256;C;3.885799198;OP_READ;0;8192
0;1;457557848064;D;3.885828499;OP_READ;14173;8192
1;0;457557848064;C;3.885944991;OP_READ;0;8192
0;1;457557839872;D;3.885974339;OP_READ;14173;8192
1;0;457557839872;C;3.886092625;OP_READ;0;8192
0;1;457557831680;D;3.886122521;OP_READ;14173;8192
1;0;457557831680;C;3.886240209;OP_READ;0;8192
0;1;457557823488;D;3.886269299;OP_READ;14173;8192
1;0;457557823488;C;3.886387415;OP_READ;0;8192
0;1;457557815296;D;3.886416251;OP_READ;14173;8192
1;0;457557815296;C;3.886533762;OP_READ;0;8192
0;1;457557807104;D;3.886567785;OP_READ;14173;8192
1;0;457557807104;C;3.886686766;OP_READ;0;8192
0;1;457557798912;D;3.886717384;OP_READ;14173;8192
1;0;457557798912;C;3.886835423;OP_READ;0;8192
0;1;457557790720;D;3.886866555;OP_READ;14173;8192
1;0;457557790720;C;3.887012244;OP_READ;0;8192
0;1;457557782528;D;3.887041361;OP_READ;14173;8192
1;0;457557782528;C;3.887157021;OP_READ;0;8192
0;1;457557774336;D;3.887186843;OP_READ;14173;8192
1;0;457557774336;C;3.887304625;OP_READ;0;8192
0;1;457557766144;D;3.887333164;OP_READ;14173;8192
1;0;457557766144;C;3.887451270;OP_READ;0;8192
0;1;457557757952;D;3.887479475;OP_READ;14173;8192
1;0;457557757952;C;3.887597096;OP_READ;0;8192
0;1;457557749760;D;3.887625505;OP_READ;14173;8192
1;0;457557749760;C;3.887742946;OP_READ;0;8192
0;1;457557741568;D;3.887778619;OP_READ;14173;8192
1;0;457557741568;C;3.887896307;OP_READ;0;8192
0;1;457557733376;D;3.887925133;OP_READ;14173;8192
1;0;457557733376;C;3.888041642;OP_READ;0;8192
0;1;457557725184;D;3.888070833;OP_READ;14173;8192
1;0;457557725184;C;3.888213795;OP_READ;0;8192
0;1;457557716992;D;3.888243571;OP_READ;14173;8192
1;0;457557716992;C;3.888360611;OP_READ;0;8192
0;1;457557708800;D;3.888458534;OP_READ;14173;8192
1;0;457557708800;C;3.888606295;OP_READ;0;8192
0;1;457557700608;D;3.888642306;OP_READ;14173;8192
1;0;457557700608;C;3.888761317;OP_READ;0;8192
0;1;457557692416;D;3.888795279;OP_READ;14173;8192
1;0;457557692416;C;3.888912894;OP_READ;0;8192
0;1;457557684224;D;3.888941553;OP_READ;14173;8192
1;0;457557684224;C;3.889058877;OP_READ;0;8192
0;1;457557676032;D;3.889088299;OP_READ;14173;8192
1;0;457557676032;C;3.889233647;OP_READ;0;8192
0;1;457557667840;D;3.889264582;OP_READ;14173;8192
1;0;457557667840;C;3.889382320;OP_READ;0;8192
0;1;457557659648;D;3.889411354;OP_READ;14173;8192
1;0;457557659648;C;3.889529289;OP_READ;0;8192
0;1;457557651456;D;3.889557701;OP_READ;14173;8192
1;0;457557651456;C;3.889675784;OP_READ;0;8192
0;1;457557643264;D;3.889705603;OP_READ;14173;8192
1;0;457557643264;C;3.889822041;OP_READ;0;8192
0;1;457557635072;D;3.889850667;OP_READ;14173;8192
1;0;457557635072;C;3.889966965;OP_READ;0;8192
0;1;457557626880;D;3.890000567;OP_READ;14173;8192
1;0;457557626880;C;3.890118472;OP_READ;0;8192
0;1;457557618688;D;3.890147235;OP_READ;14173;8192
1;0;457557618688;C;3.890265364;OP_READ;0;8192
0;1;457557610496;D;3.890295524;OP_READ;14173;8192
1;0;457557610496;C;3.890410826;OP_READ;0;8192
0;1;457557602304;D;3.890440104;OP_READ;14173;8192
1;0;457557602304;C;3.890558681;OP_READ;0;8192
0;1;457557594112;D;3.890587614;OP_READ;14173;8192
1;0;457557594112;C;3.890705286;OP_READ;0;8192
0;1;457557585920;D;3.890736274;OP_READ;14173;8192
1;0;457557585920;C;3.890853544;OP_READ;0;8192
0;1;457557577728;D;3.890882488;OP_READ;14173;8192
1;0;457557577728;C;3.890997640;OP_READ;0;8192
0;1;457557569536;D;3.891030830;OP_READ;14173;8192
1;0;457557569536;C;3.891148441;OP_READ;0;8192
0;1;457557561344;D;3.891177686;OP_READ;14173;8192
1;0;457557561344;C;3.891319576;OP_READ;0;8192
0;1;457557553152;D;3.891349835;OP_READ;14173;8192
1;0;457557553152;C;3.891467403;OP_READ;0;8192
0;1;457557544960;D;3.891498585;OP_READ;14173;8192
1;0;457557544960;C;3.891616050;OP_READ;0;8192
0;1;457557536768;D;3.891644626;OP_READ;14173;8192
1;0;457557536768;C;3.891761435;OP_READ;0;8192
0;1;457557528576;D;3.891791905;OP_READ;14173;8192
1;0;457557528576;C;3.891908778;OP_READ;0;8192
0;1;457557520384;D;3.891937905;OP_READ;14173;8192
1;0;457557520384;C;3.892056980;OP_READ;0;8192
0;1;457557512192;D;3.892086004;OP_READ;14173;8192
1;0;457557512192;C;3.892201914;OP_READ;0;8192
0;1;457557504000;D;3.892235499;OP_READ;14173;8192
1;0;457557504000;C;3.892381138;OP_READ;0;8192
0;1;457557495808;D;3.892411959;OP_READ;14173;8192
1;0;457557495808;C;3.892529701;OP_READ;0;8192
0;1;457557487616;D;3.892558130;OP_READ;14173;8192
1;0;457557487616;C;3.892675280;OP_READ;0;8192
0;1;457557479424;D;3.892704073;OP_READ;14173;8192
1;0;457557479424;C;3.892820324;OP_READ;0;8192
0;1;457557471232;D;3.892850290;OP_READ;14173;8192
1;0;457557471232;C;3.892995204;OP_READ;0;8192
0;1;457557463040;D;3.893024074;OP_READ;14173;8192
1;0;457557463040;C;3.893141899;OP_READ;0;8192
0;1;457557454848;D;3.893170251;OP_READ;14173;8192
1;0;457557454848;C;3.893288548;OP_READ;0;8192
0;1;457557446656;D;3.893317334;OP_READ;14173;8192
1;0;457557446656;C;3.893433756;OP_READ;0;8192
0;1;457557438464;D;3.893468904;OP_READ;14173;8192
1;0;457557438464;C;3.893587601;OP_READ;0;8192
0;1;457557430272;D;3.893617119;OP_READ;14173;8192
1;0;457557430272;C;3.893735746;OP_READ;0;8192
0;1;457557422080;D;3.893764423;OP_READ;14173;8192
1;0;457557422080;C;3.893882037;OP_READ;0;8192
0;1;457557413888;D;3.893911973;OP_READ;14173;8192
1;0;457557413888;C;3.894030189;OP_READ;0;8192
0;1;457557405696;D;3.894059430;OP_READ;14173;8192
1;0;457557405696;C;3.894177048;OP_READ;0;8192
0;1;457557397504;D;3.894206041;OP_READ;14173;8192
1;0;457557397504;C;3.894324538;OP_READ;0;8192
0;1;457557389312;D;3.894353903;OP_READ;14173;8192
1;0;457557389312;C;3.894476513;OP_READ;0;8192
0;1;457557381120;D;3.894506793;OP_READ;14173;8192
1;0;457557381120;C;3.894624053;OP_READ;0;8192
0;1;457557372928;D;3.894669453;OP_READ;14173;8192
1;0;457557372928;C;3.894789440;OP_READ;0;8192
0;1;457557364736;D;3.894820445;OP_READ;14173;8192
1;0;457557364736;C;3.894938962;OP_READ;0;8192
0;1;457557356544;D;3.894969272;OP_READ;14173;8192
1;0;457557356544;C;3.895087902;OP_READ;0;8192
0;1;457557348352;D;3.895116866;OP_READ;14173;8192
1;0;457557348352;C;3.895235596;OP_READ;0;8192
0;1;457557340160;D;3.895264369;OP_READ;14173;8192
1;0;457557340160;C;3.895382218;OP_READ;0;8192
0;1;457557331968;D;3.895411388;OP_READ;14173;8192
1;0;457557331968;C;3.895530266;OP_READ;0;8192
0;1;457557323776;D;3.895560633;OP_READ;14173;8192
1;0;457557323776;C;3.895677142;OP_READ;0;8192
0;1;457557315584;D;3.895710626;OP_READ;14173;8192
1;0;457557315584;C;3.895828602;OP_READ;0;8192
0;1;457557307392;D;3.895857722;OP_READ;14173;8192
1;0;457557307392;C;3.895973937;OP_READ;0;8192
0;1;457557299200;D;3.896003776;OP_READ;14173;8192
1;0;457557299200;C;3.896147974;OP_READ;0;8192
0;1;457557291008;D;3.896176727;OP_READ;14173;8192
1;0;457557291008;C;3.896294088;OP_READ;0;8192
0;1;457557282816;D;3.896325638;OP_READ;14173;8192
1;0;457557282816;C;3.896443734;OP_READ;0;8192
0;1;457557274624;D;3.896472694;OP_READ;14173;8192
1;0;457557274624;C;3.896590539;OP_READ;0;8192
0;1;457557266432;D;3.896620568;OP_READ;14173;8192
1;0;457557266432;C;3.896765776;OP_READ;0;8192
0;1;457557258240;D;3.896794402;OP_READ;14173;8192
1;0;457557258240;C;3.896911847;OP_READ;0;8192
0;1;457557250048;D;3.896945237;OP_READ;14173;8192
1;0;457557250048;C;3.897061208;OP_READ;0;8192
0;1;457557241856;D;3.897091729;OP_READ;14173;8192
1;0;457557241856;C;3.897235968;OP_READ;0;8192
0;1;457557233664;D;3.897264891;OP_READ;14173;8192
1;0;457557233664;C;3.897381142;OP_READ;0;8192
0;1;457557225472;D;3.897410099;OP_READ;14173;8192
1;0;457557225472;C;3.897526995;OP_READ;0;8192
0;1;457557217280;D;3.897555732;OP_READ;14173;8192
1;0;457557217280;C;3.897672601;OP_READ;0;8192
0;1;457557209088;D;3.897702941;OP_READ;14173;8192
1;0;457557209088;C;3.897846582;OP_READ;0;8192
0;1;457557200896;D;3.897875455;OP_READ;14173;8192
1;0;457557200896;C;3.897992064;OP_READ;0;8192
0;1;457557192704;D;3.898020787;OP_READ;14173;8192
1;0;457557192704;C;3.898137647;OP_READ;0;8192
0;1;457557184512;D;3.898172467;OP_READ;14173;8192
1;0;457557184512;C;3.898291472;OP_READ;0;8192
0;1;457557176320;D;3.898320299;OP_READ;14173;8192
1;0;457557176320;C;3.898437760;OP_READ;0;8192
0;1;457557168128;D;3.898466930;OP_READ;14173;8192
1;0;457557168128;C;3.898612289;OP_READ;0;8192
0;1;457557159936;D;3.898641115;OP_READ;14173;8192
1;0;457557159936;C;3.898760681;OP_READ;0;8192
0;1;457557151744;D;3.898791192;OP_READ;14173;8192
1;0;457557151744;C;3.898909565;OP_READ;0;8192
0;1;457557143552;D;3.898938762;OP_READ;14173;8192
1;0;457557143552;C;3.899057199;OP_READ;0;8192
0;1;457557135360;D;3.899086115;OP_READ;14173;8192
1;0;457557135360;C;3.899203466;OP_READ;0;8192
0;1;457557127168;D;3.899233609;OP_READ;14173;8192
1;0;457557127168;C;3.899351468;OP_READ;0;8192
0;1;457557118976;D;3.899385350;OP_READ;14173;8192
1;0;457557118976;C;3.899503582;OP_READ;0;8192
0;1;457557110784;D;3.899532329;OP_READ;14173;8192
1;0;457557110784;C;3.899676053;OP_READ;0;8192
0;1;457557102592;D;3.899704866;OP_READ;14173;8192
1;0;457557102592;C;3.899823046;OP_READ;0;8192
0;1;457557094400;D;3.899852911;OP_READ;14173;8192
1;0;457557094400;C;3.899969056;OP_READ;0;8192
0;1;457557086208;D;3.899997678;OP_READ;14173;8192
1;0;457557086208;C;3.900116035;OP_READ;0;8192
0;1;457557078016;D;3.900144487;OP_READ;14173;8192
1;0;457557078016;C;3.900289695;OP_READ;0;8192
0;1;457557069824;D;3.900319721;OP_READ;14173;8192
1;0;457557069824;C;3.900435768;OP_READ;0;8192
0;1;457557061632;D;3.900468828;OP_READ;14173;8192
1;0;457557061632;C;3.900585254;OP_READ;0;8192
0;1;457557053440;D;3.900614468;OP_READ;14173;8192
1;0;457557053440;C;3.900732978;OP_READ;0;8192
0;1;457557045248;D;3.900761711;OP_READ;14173;8192
1;0;457557045248;C;3.900879262;OP_READ;0;8192
0;1;457557037056;D;3.900909709;OP_READ;14173;8192
1;0;457557037056;C;3.901028820;OP_READ;0;8192
0;1;457557028864;D;3.901057410;OP_READ;14173;8192
1;0;457557028864;C;3.901176033;OP_READ;0;8192
0;1;457557020672;D;3.901204923;OP_READ;14173;8192
1;0;457557020672;C;3.901322197;OP_READ;0;8192
0;1;457557012480;D;3.901352444;OP_READ;14173;8192
1;0;457557012480;C;3.901469036;OP_READ;0;8192
0;1;457557004288;D;3.901499924;OP_READ;14173;8192
1;0;457557004288;C;3.901631369;OP_READ;0;8192
0;1;457556996096;D;3.901665247;OP_READ;14173;8192
1;0;457556996096;C;3.901784322;OP_READ;0;8192
0;1;457556987904;D;3.901813506;OP_READ;14173;8192
1;0;457556987904;C;3.901931288;OP_READ;0;8192
0;1;457556979712;D;3.901960926;OP_READ;14173;8192
1;0;457556979712;C;3.902079774;OP_READ;0;8192
0;1;457556971520;D;3.902108540;OP_READ;14173;8192
1;0;457556971520;C;3.902238966;OP_READ;0;8192
0;1;457556963328;D;3.902267381;OP_READ;14173;8192
1;0;457556963328;C;3.902385718;OP_READ;0;8192
0;1;457556955136;D;3.902416348;OP_READ;14173;8192
1;0;457556955136;C;3.902533993;OP_READ;0;8192
0;1;457556946944;D;3.902562362;OP_READ;14173;8192
1;0;457556946944;C;3.902679870;OP_READ;0;8192
0;1;457556938752;D;3.902712589;OP_READ;14173;8192
1;0;457556938752;C;3.902846299;OP_READ;0;8192
0;1;457556930560;D;3.902881003;OP_READ;14173;8192
1;0;457556930560;C;3.902997712;OP_READ;0;8192
0;1;457556922368;D;3.903028266;OP_READ;14173;8192
1;0;457556922368;C;3.903145864;OP_READ;0;8192
0;1;457556914176;D;3.903174968;OP_READ;14173;8192
1;0;457556914176;C;3.903320353;OP_READ;0;8192
0;1;457556905984;D;3.903349193;OP_READ;14173;8192
1;0;457556905984;C;3.903481500;OP_READ;0;8192
0;1;457556897792;D;3.903511816;OP_READ;14173;8192
1;0;457556897792;C;3.903629140;OP_READ;0;8192
0;1;457556889600;D;3.903657964;OP_READ;14173;8192
1;0;457556889600;C;3.903775852;OP_READ;0;8192
0;1;457556881408;D;3.903805280;OP_READ;14173;8192
1;0;457556881408;C;3.903950709;OP_READ;0;8192
0;1;457556873216;D;3.903979839;OP_READ;14173;8192
1;0;457556873216;C;3.904126056;OP_READ;0;8192
0;1;457556865024;D;3.904161118;OP_READ;14173;8192
1;0;457556865024;C;3.904292643;OP_READ;0;8192
0;1;457556856832;D;3.904321516;OP_READ;14173;8192
1;0;457556856832;C;3.904454394;OP_READ;0;8192
0;1;457556848640;D;3.904490388;OP_READ;14173;8192
1;0;457556848640;C;3.904623103;OP_READ;0;8192
0;1;457556840448;D;3.904654526;OP_READ;14173;8192
1;0;457556840448;C;3.904785462;OP_READ;0;8192
0;1;457556832256;D;3.904814225;OP_READ;14173;8192
1;0;457556832256;C;3.904945530;OP_READ;0;8192
0;1;457556824064;D;3.904974577;OP_READ;14173;8192
1;0;457556824064;C;3.905107819;OP_READ;0;8192
0;1;457556815872;D;3.905136723;OP_READ;14173;8192
1;0;457556815872;C;3.905268084;OP_READ;0;8192
0;1;457556807680;D;3.905302798;OP_READ;14173;8192
1;0;457556807680;C;3.905433725;OP_READ;0;8192
0;1;457556799488;D;3.905462678;OP_READ;14173;8192
1;0;457556799488;C;3.905593304;OP_READ;0;8192
0;1;457556791296;D;3.905622812;OP_READ;14173;8192
1;0;457556791296;C;3.905756706;OP_READ;0;8192
0;1;457556783104;D;3.905786726;OP_READ;14173;8192
1;0;457556783104;C;3.905918682;OP_READ;0;8192
0;1;457556774912;D;3.905947939;OP_READ;14173;8192
1;0;457556774912;C;3.906093478;OP_READ;0;8192
0;1;457556766720;D;3.906122478;OP_READ;14173;8192
1;0;457556766720;C;3.906252049;OP_READ;0;8192
0;1;457556758528;D;3.906280598;OP_READ;14173;8192
1;0;457556758528;C;3.906414636;OP_READ;0;8192
0;1;457556750336;D;3.906444815;OP_READ;14173;8192
1;0;457556750336;C;3.906576444;OP_READ;0;8192
0;1;457556742144;D;3.906611773;OP_READ;14173;8192
1;0;457556742144;C;3.906745236;OP_READ;0;8192
0;1;457556733952;D;3.906774567;OP_READ;14173;8192
1;0;457556733952;C;3.906908180;OP_READ;0;8192
0;1;457556725760;D;3.906938300;OP_READ;14173;8192
1;0;457556725760;C;3.907073524;OP_READ;0;8192
0;1;457556717568;D;3.907101946;OP_READ;14173;8192
1;0;457556717568;C;3.907247311;OP_READ;0;8192
0;1;457556709376;D;3.907275626;OP_READ;14173;8192
1;0;457556709376;C;3.907406359;OP_READ;0;8192
0;1;457556701184;D;3.907434942;OP_READ;14173;8192
1;0;457556701184;C;3.907567679;OP_READ;0;8192
0;1;457556692992;D;3.907597405;OP_READ;14173;8192
1;0;457556692992;C;3.907732502;OP_READ;0;8192
0;1;457556684800;D;3.907761021;OP_READ;14173;8192
1;0;457556684800;C;3.907904201;OP_READ;0;8192
0;1;457556676608;D;3.907937882;OP_READ;14173;8192
1;0;457556676608;C;3.908068936;OP_READ;0;8192
